year,ssp119,ssp126,ssp245,ssp334,ssp370,ssp370-lowNTCF-aerchemmip,ssp370-lowNTCF-gidden,ssp434,ssp460,ssp534-over,ssp585,percentile
2015,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,-0.15566896107220685,recommendation
2016,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,-0.11302777043383427,recommendation
2017,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,-0.07256241724507384,recommendation
2018,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,-0.03555855948624176,recommendation
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,recommendation
2020,0.036472246284506626,0.034775410439028764,0.03713289613047932,0.00445413844387299,0.025349119376693707,0.02971255342889534,0.029366416878655155,0.03165571592560945,0.03165573407113853,0.04938450571964603,0.04900370304288293,recommendation
2021,0.07335260626345219,0.06920669747409369,0.07199104675223178,0.016087507679239055,0.052559606951741555,0.06123893630500099,0.06046155797028896,0.06408159855712525,0.06303662221945028,0.0956662306381062,0.09480261543252766,recommendation
2022,0.1101156885932757,0.10310057175092835,0.10507121373058426,0.0329302278059469,0.08126738557187352,0.09417747373372487,0.09262580099095419,0.09690530982892942,0.09426335605976255,0.13977143404038062,0.13832946686372116,recommendation
2023,0.14608533150077352,0.1362846592675231,0.1367268198368996,0.05353364952189876,0.11114805040268583,0.12827537743738238,0.12518675451348993,0.129597440902935,0.12546026087739337,0.1824892781264973,0.1804062801991977,recommendation
2024,0.18087831667417764,0.1686627754439991,0.16726247282919315,0.07680528830376776,0.14197126575899888,0.16329202500259465,0.15762747269654853,0.16177757470115095,0.15675455704255303,0.2244498277534115,0.2216866455520068,recommendation
2025,0.21430123028578008,0.20025246480088854,0.19693442954226947,0.10196969549236279,0.17359852877225612,0.19905675656814403,0.1896045279816636,0.1932971233953955,0.1882013664481894,0.26605656678416634,0.26258867193967417,recommendation
2026,0.24616270320809597,0.2310724881411026,0.22594963636973486,0.12845448206384913,0.2059092897395367,0.23553992461153928,0.22098500421454426,0.22400476760340848,0.21991587295134485,0.30764456514105176,0.3034579937827573,recommendation
2027,0.2764732522783655,0.2611745275490065,0.2543975880677418,0.15583345169175944,0.23883595442435657,0.2726792270338467,0.2516547038881818,0.253839426836018,0.25192923798669176,0.34951207894673075,0.34459954380507285,recommendation
2028,0.3051941469606336,0.2905521584695785,0.2824037584005512,0.18378379211947227,0.2722933477401308,0.3103928409413357,0.2815129886376102,0.282787331671847,0.2842349123785133,0.39172946138296894,0.3860911020171387,recommendation
2029,0.33230255694529953,0.31920338808066373,0.310073714612882,0.21205575855834202,0.3062127948763287,0.3485936019417497,0.3104764815635457,0.3108089516418,0.31686071415877515,0.434400104884169,0.4280362708363581,recommendation
2030,0.3578544426977921,0.3472050999790113,0.3374627615960242,0.24049490221652792,0.34058538561809093,0.3872399624458178,0.33852560405012144,0.33787700309049984,0.34982162677924533,0.4776186616460467,0.4705337531399254,recommendation
2031,0.3780584760713501,0.3732895505875762,0.3659556817836105,0.2693917758316833,0.3754403815878,0.42667347744203976,0.3660307167409791,0.36396924972611067,0.38324020541184245,0.520135780536076,0.5123334664713743,recommendation
2032,0.3939686202447257,0.3976870180427805,0.39516324405883685,0.29864532062372584,0.4107045668645013,0.4667450430646496,0.39304453075945833,0.38918469999584726,0.41703018479886866,0.5623358703993437,0.5538226565984907,recommendation
2033,0.40651606045290034,0.420578193158486,0.4247708709712934,0.3281867096613986,0.446252193236107,0.5072696786651334,0.41970410447664475,0.4136230547273039,0.4509702116041159,0.6045232282166308,0.5953111970580911,recommendation
2034,0.416372365529196,0.44211818439604267,0.45453439539162344,0.3579310204212969,0.48201769811057904,0.5481936438190353,0.44619101281104157,0.4374383550505092,0.4849577714135167,0.6469475553731576,0.6370502933934481,recommendation
2035,0.42406164759365095,0.462427933672374,0.48432673908659063,0.3879417290877252,0.5179183155655342,0.5894382540543768,0.472593397674989,0.460719125546615,0.518937979288163,0.6897759851925653,0.6792078869676219,recommendation
2036,0.42998460104146075,0.48162116750304307,0.5140969645415585,0.4181965343734513,0.5539963099535907,0.6309484169813753,0.4989804846986343,0.48351502619414166,0.5528788375406744,0.7331481676290665,0.7219277214121385,recommendation
2037,0.43446241009238884,0.4998105629727503,0.543731808510703,0.44869315228493356,0.5902404543894597,0.672727245438999,0.5254458408845459,0.5058937048668997,0.5867723894009522,0.7771597203013587,0.7653080281260016,recommendation
2038,0.43775537528304276,0.5171079262249023,0.5732453417466101,0.47947528554808905,0.6266717198715286,0.7147928571286726,0.5520731014177918,0.5279557797433616,0.6206236211994849,0.8218378623083362,0.8093746935352488,recommendation
2039,0.44004976205775903,0.5335693820412502,0.6026522987517213,0.5105970913890767,0.6633184244299342,0.7571521515231532,0.5789175698617235,0.5497405656108614,0.6544332643815265,0.867291122110208,0.8542373698978105,recommendation
2040,0.4414508827321313,0.5492579210035708,0.631924727948483,0.5420387625911944,0.7001907036710473,0.7998164457342556,0.6060252695770094,0.5713258528610583,0.6882534589688047,0.9135220480272856,0.8998995722103791,recommendation
2041,0.4415552748180702,0.563185658652545,0.6612909888054306,0.5680075924448513,0.7371330009189445,0.8431825936640025,0.6338138239450641,0.5927917530532705,0.7222396015892611,0.9622123895034691,0.9466522451742772,recommendation
2042,0.44062694841775296,0.5756960708061187,0.6906768937959131,0.5899839406884779,0.7741791053331544,0.8871952392042379,0.6623059631719079,0.6140406933820639,0.756314415873518,1.01217664199836,0.9943891027238494,recommendation
2043,0.4389018413907604,0.5870496533231211,0.7200071967663586,0.6089981294472055,0.8113334554258005,0.9317219716181571,0.6914794008922978,0.6350008508575651,0.7903777461023949,1.0618922190913005,1.0430198595928535,recommendation
2044,0.4365364194922001,0.5974677859064241,0.7491986705432514,0.6258122854821302,0.8485946221768041,0.9766758271214591,0.7213220822680477,0.6556672146923606,0.8243338061518721,1.1102726328634533,1.0924910029077082,recommendation
2045,0.4336424504427565,0.6071175179688302,0.7781940547015789,0.640999304078814,0.8859634589536909,1.0220852128760116,0.751910751446903,0.6760093540008754,0.8581220226380979,1.1565463013675124,1.1427438028269115,recommendation
2046,0.4302811360294696,0.6160868144388671,0.8069497674730908,0.6549871756572916,0.9234274588203948,1.0678566668533587,0.7831833044084648,0.6959729669254875,0.8916855607565215,1.2002757570645652,1.1937241888203132,recommendation
2047,0.4265401636533701,0.6244699373720022,0.8354798451201009,0.6681237371898123,0.9609950136613388,1.1139448693107208,0.8151118515772979,0.7156307719293382,0.9250213270356631,1.2411708447535093,1.2454115914340567,recommendation
2048,0.42246189252964106,0.6323284084490193,0.8637698960659312,0.6806335164911252,0.9986793209453477,1.1603032140690264,0.8476567353556823,0.7349380481657772,0.9581668880366947,1.279055242997499,1.2977904859213343,recommendation
2049,0.418086870631992,0.6397319615208659,0.8918667719749029,0.6926924421250145,1.0365088807672094,1.2069730291225729,0.88085688315567,0.7539106042923551,0.9910958815888495,1.31391355464106,1.3508357223871847,recommendation
2050,0.413502038558649,0.6467444488999323,0.9197942139605151,0.7044882627735607,1.074506403960795,1.254000211376538,0.9147552893161417,0.7726318071873397,1.0238536862069352,1.3457478765991917,1.4045639229762212,recommendation
2051,0.40842488603503213,0.6531765058267323,0.9468971345207984,0.715079915998936,1.1130204718606191,1.2994715484084796,0.9474295381816766,0.7903903237856813,1.0566660153511864,1.3724808392391754,1.4578132282177632,recommendation
2052,0.4029755858533626,0.6591174859323483,0.9733591842854903,0.7247907794504154,1.151986350466545,1.3438374901829229,0.9793339451284155,0.8073935409411095,1.089441757102041,1.3947319878138509,1.510811374212449,recommendation
2053,0.39731962135880017,0.6646437705015211,0.9992327402349286,0.7338679262061936,1.191338740936116,1.3874310658433981,1.0108110878236465,0.8237629300221299,1.1221305293616055,1.4131069023190035,1.5637241825731234,recommendation
2054,0.3915642638082877,0.6698201044023855,1.0245989646568945,0.7424933431361902,1.2309809811270025,1.4304685480114108,1.042078041992447,0.8396304035026398,1.1547118264119818,1.4280642772494292,1.616601485911389,recommendation
2055,0.38575630051381893,0.6746747568739817,1.0495147154992037,0.7507822541086497,1.2708953850170315,1.4731341719373598,1.0733086318302636,0.8550901370059298,1.1870740828424058,1.4399528092355407,1.6695350647753604,recommendation
2056,0.37992101358088526,0.6792084135000986,1.0740008056873358,0.7588024548708061,1.3109972098667595,1.5155361301105277,1.1046046459339567,0.8701714477833375,1.2191982459957451,1.4490359443048297,1.7225472544467415,recommendation
2057,0.37408544099003227,0.6834247732092127,1.0980908862826895,0.7666273544651725,1.3512631032965006,1.557758577634714,1.1360362849279473,0.8848942789018794,1.2510676763896016,1.4555214753686796,1.7756899058330577,recommendation
2058,0.36828031725278243,0.6873704850200006,1.1217969025551984,0.7743170442261413,1.391726484886032,1.5998794384119286,1.1676692756485911,0.8993038243004134,1.2826951216999287,1.459580699112922,1.828994125185318,recommendation
2059,0.3625205495934234,0.6910553685393666,1.1451794722722397,0.7818858241099198,1.4323275122094112,1.6419619550491094,1.1995534762133016,0.913440878239979,1.3140592143111576,1.4613473545859006,1.8825098066747747,recommendation
2060,0.35681195112292463,0.6944867444034926,1.1682717609885875,0.7894003340857272,1.4730857183023573,1.6840783931335546,1.231747339867081,0.9273453717574265,1.3451720440443724,1.4609300730783001,1.9362508771118287,recommendation
2061,0.35133275900145766,0.6973586839196777,1.1908774207394988,0.7963762350553134,1.5141025576781186,1.7262693628291133,1.2642794512262325,0.9403802875688481,1.3762281014998523,1.457591670093973,1.9906030142039408,recommendation
2062,0.34604176151611865,0.6997637038832867,1.213074328304065,0.8029670886737943,1.5553511121438914,1.7685814706949428,1.2971645182718592,0.9527328900344947,1.4071450100977292,1.4518456333142726,2.0454771786932193,recommendation
2063,0.34090791471695714,0.7017704674490259,1.2349184869491356,0.8092742039588319,1.5968211719114573,1.8110045462555169,1.3303531699975824,0.9645420654493693,1.4378619793109286,1.4443042938337727,2.100836854125679,recommendation
2064,0.3358932070164937,0.7034210885870746,1.2564670829470752,0.8153603688206021,1.6384769136954547,1.8535362414001386,1.3638128967140273,0.9758754598653279,1.468342378330818,1.4353970412901345,2.156638080027025,recommendation
2065,0.33097954392605056,0.704742927098382,1.2777468493413187,0.8213176282851489,1.6803242744110882,1.8961877151131987,1.3975309337736106,0.9868119149701586,1.4985955569460758,1.42542262266723,2.2128418344263157,recommendation
2066,0.3261293295225882,0.7057529395469273,1.298765849261088,0.8271856023949851,1.7223128347902197,1.9389607399745161,1.4314902406726815,0.997358400846232,1.528545861552277,1.414597195083997,2.269419487795183,recommendation
2067,0.32130508255383683,0.7064426814375162,1.3195371812057046,0.8329620603456931,1.7644309276557375,1.981833045536853,1.4656564472142168,1.0075435849342589,1.5581978319470773,1.4030359319977408,2.3263408990897325,recommendation
2068,0.316498617636362,0.7068244809589621,1.3400418364544193,0.8386803447304918,1.8066681075757702,2.0248002551793665,1.500014604675437,1.0174143407886413,1.5875172342798693,1.3908321453654664,2.3835743766747703,recommendation
2069,0.3117073898628986,0.7069094591463267,1.3603148279163038,0.8443684824117863,1.849027832762555,2.0678882061271473,1.5345802954804872,1.0269679158666025,1.6164987563119646,1.3780382093592785,2.441125973053086,recommendation
2070,0.3069255096826411,0.706719390030452,1.3804098783214842,0.8500626595331728,1.8915095980265773,2.1110948025838345,1.5693464969817699,1.0362448549389467,1.645192553224986,1.364691673645027,2.4990105255650374,recommendation
2071,0.3023967441264366,0.7062808474055013,1.4003550703182737,0.8550998216604442,1.9341774645243164,2.1544363208556008,1.604323638937061,1.0452384246971431,1.6740052218480646,1.3506873337500829,2.557913067030905,recommendation
2072,0.2980666229413875,0.7056002497243652,1.420130981527786,0.8596646329548947,1.977021070378283,2.1979203947016126,1.6395384102262685,1.0539500031627687,1.702854926851506,1.3361989356638726,2.617602522484402,recommendation
2073,0.29386888009864354,0.7046319158688057,1.4396776472387653,0.8638873503066593,2.0200114368911617,2.2415514982927265,1.675029950061929,1.0623204670252444,1.7315910148587759,1.321431493332208,2.677828514125988,recommendation
2074,0.2897535470282069,0.703334194014194,1.4589062971133813,0.867860675513962,2.0631689923003607,2.2853466975421837,1.7108389491792524,1.0703204588097082,1.7601040715746836,1.306533081155632,2.7384365041617516,recommendation
2075,0.2856608717457374,0.7016976237425587,1.4778405812293651,0.8716603411730466,2.106483748369675,2.329288527171709,1.7469631093037696,1.0779290600695002,1.7883433273624165,1.2916019529447085,2.7993143995938645,recommendation
2076,0.2815667753656079,0.6997076107527023,1.4964354051800166,0.8753358537645384,2.1499430860489346,2.3733594089906194,1.7833895292894533,1.0851251765316117,1.8162343499562628,1.2766776353910232,2.8603515223232145,recommendation
2077,0.27743744817158156,0.6973417084925835,1.5146752374326908,0.8789153309782196,2.1935428993818316,2.417575458604962,1.8201361490707502,1.0919030575034108,1.8437437670955719,1.261791687240279,2.9214874835695683,recommendation
2078,0.27325784442261436,0.694590912067039,1.5325278827037017,0.8824271270461113,2.237265175054936,2.461913129729076,1.8571791884581406,1.0982532766838227,1.8708555283547836,1.2469494276538593,2.9826783249243407,recommendation
2079,0.2690084780929509,0.6914456814437919,1.5499961940060092,0.8858854658255093,2.281095676560181,2.5063652578290454,1.894509121394932,1.1041481394073034,1.8975497507438601,1.2321340023027747,3.043887732878386,recommendation
2080,0.2646682263087874,0.6878782185236667,1.567074102786926,0.8892958769236117,2.325040481322324,2.5509168966043503,1.9321069978582082,1.1095941241606218,1.923784109687071,1.2173132661995636,3.1050908969412134,recommendation
2081,0.26012019706471357,0.6838412872444426,1.5838004037409847,0.8922363832982145,2.369044408376687,2.595497277077115,1.9698937246625934,1.1150793944029265,1.9493006882698611,1.202619960682409,3.166105168032127,recommendation
2082,0.25540561245247484,0.6794097749101504,1.6001442565670838,0.8948264358305473,2.413121308658356,2.640122278110038,2.007872085515957,1.1204784430346408,1.9741551892412388,1.1880504817254658,3.2268756596161765,recommendation
2083,0.25054078305279837,0.6746948462223741,1.6161032755864673,0.8971656744110534,2.457282058880803,2.68481750314361,2.046045633451177,1.1256527581170657,1.998405518336984,1.173624760804107,3.2872652293045235,recommendation
2084,0.24556655158338359,0.6697807890726861,1.63171536379501,0.8993172085053152,2.5015339368473506,2.729592700550791,2.0844104758533564,1.130508246400256,2.022121009970577,1.1593622796065657,3.347185247030996,recommendation
2085,0.24047931129442235,0.6647165609060228,1.646975467200971,0.9013385784399288,2.5458981725897725,2.774475120728761,2.12298109016482,1.134962472830909,2.0453143566446883,1.14524925161692,3.4065782636357866,recommendation
2086,0.23529515790168065,0.6595354799054771,1.6618925808276206,0.9032727726183887,2.590365131926411,2.8194688603535702,2.1617499233607638,1.1390023362011443,2.0680450966026527,1.1312961321479702,3.465423104332393,recommendation
2087,0.23001036938791208,0.6542521078319856,1.6764592788369588,0.90515234098467,2.634925309544169,2.864556237428424,2.200695834982145,1.1426194541834747,2.0903301715890867,1.1174795465450265,3.523677301137524,recommendation
2088,0.22461345592907112,0.6488706525401713,1.6906367933625202,0.9069911746156469,2.6795957916518676,2.909750443591247,2.239820771314572,1.1457322710921196,2.1121889387643664,1.1037747093989623,3.5813198419029177,recommendation
2089,0.21908742688385452,0.6433812149508333,1.704447436794513,0.9087765553908747,2.7243560070594057,2.9550142066244076,2.279085399610195,1.1483378361871819,2.1336414301621276,1.090153975776032,3.6383716968716975,recommendation
2090,0.21342386082067244,0.6377589265495995,1.7178448707815677,0.9105115624745852,2.7692065337247653,3.00036671664102,2.318502852724898,1.1504222496022258,2.1546839227322647,1.0765904935273825,3.6948226269584206,recommendation
2091,0.2077676406556681,0.6322504181015463,1.7303269985033638,0.9119489140611035,2.8143269700968165,3.045769645403328,2.358032258078699,1.1517646576109568,2.174783685756005,1.0631110219695663,3.750724159638497,recommendation
2092,0.20207359297024774,0.6268024984338538,1.7420492087983774,0.9131418778938496,2.8596749369255487,3.0912299416566027,2.397685789403525,1.1523967835644147,2.194091369194169,1.049714425410888,3.8060634532884423,recommendation
2093,0.19631083491963008,0.621438239827818,1.753141697742703,0.9141616956129845,2.9051875768676485,3.1367420868300373,2.4374645715558576,1.1523888549661696,2.212735716704192,1.0364235951054854,3.8608611248282925,recommendation
2094,0.19049536423657698,0.6161875017621794,1.763738378905408,0.9150562618090037,2.950905847690655,3.182355247101661,2.477425808072584,1.1518080949747729,2.230815448737735,1.0232712043829175,3.9151361524722628,recommendation
2095,0.1846236918665234,0.611077215238585,1.7739341415623375,0.9158698066470259,2.996807848146327,3.2280928176853845,2.5175948126836616,1.1507115643060661,2.248412729755901,1.010274922980237,3.96892809251914,recommendation
2096,0.17867955849733286,0.6061330405982335,1.783780487112982,0.9166355404484223,3.042913695326903,3.27396661799901,2.557981333878025,1.1491149658964415,2.2655933466181177,0.9974375567416964,4.022241613945427,recommendation
2097,0.1726538807167739,0.6013354704594407,1.7933231787852044,0.9173568750714667,3.089195027146542,3.3199766242627415,2.598586022835608,1.1470417800001114,2.2823806985151496,0.9847521949228524,4.075115084208397,recommendation
2098,0.16655455099736383,0.5966694515250881,1.802563492812355,0.918044545295913,3.1356275471572186,3.3661104817699856,2.6393954572547464,1.144516487791733,2.298804619018958,0.9721964216631367,4.127533811812529,recommendation
2099,0.16036340449836195,0.5921147863660123,1.8115173945226442,0.9187078407317606,3.1822110286433505,3.412365064553348,2.680401562191191,1.1415302002789018,2.314882348356555,0.9597447319233492,4.179506803747255,recommendation
2100,0.15406340647889283,0.587645322352089,1.8201811449984637,0.9193424766537679,3.2289057539457735,3.4587409397109576,2.7216041307459724,1.1380771207103728,2.330598907976986,0.9473638917979348,4.231024462155483,recommendation
